,ADJOE,WAB,EFG_O,TOR,ORB,DRB,TORD,ADJDE,EFG_D,FTRD,ADJ_T,FTR,3P_D,2P_O,3P_O,W:G
208,105.8,-3.4,48.9,16.3,31.6,30.6,19.3,100.5,48.8,33.2,70.0,36.7,33.7,51.1,29.5,0.594
209,96.5,-14.7,47.7,23.5,30.6,34.0,19.1,106.2,51.0,40.1,70.1,30.7,39.6,45.9,34.6,0.233
210,107.9,-5.8,49.7,16.6,27.5,32.2,18.3,102.4,49.1,32.1,68.7,26.4,34.3,47.0,35.6,0.5
211,103.3,-15.5,46.4,18.8,29.3,32.5,19.7,106.5,53.7,40.8,72.0,34.3,38.1,45.2,32.4,0.194
212,103.7,-6.2,48.9,21.8,29.5,28.3,18.4,102.3,50.4,33.1,69.6,42.8,35.9,47.2,34.3,0.469
213,103.8,-1.8,50.4,22.0,32.6,25.5,14.7,92.1,42.7,22.3,67.1,39.9,31.3,48.9,35.2,0.667
214,104.1,-7.0,47.5,18.5,29.4,32.7,18.3,105.8,51.1,33.9,68.1,32.4,36.4,46.6,32.6,0.438
215,96.2,-13.5,48.3,20.6,27.8,32.5,17.3,108.7,51.5,31.1,70.1,28.7,35.3,49.6,30.5,0.333
216,107.6,-4.4,50.7,20.4,35.1,33.7,18.9,106.0,50.8,32.4,67.4,43.6,37.0,52.3,31.7,0.618
217,107.6,-6.3,52.0,18.0,32.7,31.7,21.7,99.8,49.5,30.6,65.4,30.5,33.8,48.7,37.9,0.515
218,98.9,-14.9,48.0,21.4,28.8,30.6,16.5,107.6,51.1,32.6,65.8,33.1,33.0,44.8,36.1,0.312
219,107.4,-3.3,49.3,15.9,27.7,32.4,18.7,99.3,49.8,31.5,68.4,25.6,32.4,47.2,35.0,0.515
220,105.4,-8.7,51.5,18.8,27.5,30.0,17.2,106.2,50.5,34.6,70.3,34.5,34.5,50.9,35.0,0.452
221,108.5,-4.1,50.7,18.6,32.0,29.6,17.9,101.4,49.5,25.3,68.8,41.6,34.4,49.7,34.7,0.613
222,97.4,-3.4,47.8,20.7,28.5,28.6,18.9,93.5,45.7,26.2,65.8,43.1,33.1,47.1,32.9,0.594
223,107.8,-5.7,51.0,18.5,32.3,30.2,20.0,101.0,49.6,39.2,70.4,32.7,33.5,50.7,34.4,0.485
224,98.8,-12.3,46.1,19.0,28.2,31.0,19.5,105.2,51.0,41.8,69.9,35.6,32.9,47.7,28.4,0.323
225,108.1,-1.4,51.0,19.8,33.4,30.9,21.3,96.0,48.6,37.5,75.7,37.3,32.2,52.5,32.2,0.611
226,112.2,-6.4,51.2,16.6,33.4,31.6,17.5,104.2,50.0,29.5,66.4,27.8,35.1,51.3,34.1,0.469
227,101.8,-4.5,49.1,22.6,36.3,26.8,21.9,95.4,48.4,43.1,68.6,48.1,32.5,48.5,33.3,0.649
228,97.0,-17.2,47.1,21.0,27.0,30.9,15.1,105.0,50.6,31.6,71.2,32.8,33.6,46.7,31.8,0.129
229,104.8,-3.5,51.2,18.0,23.0,29.4,17.6,99.2,48.1,30.3,70.1,43.4,32.8,51.3,34.0,0.562
230,106.5,-2.9,46.9,17.4,32.5,26.9,17.6,94.7,47.6,38.8,69.4,28.8,33.0,47.1,31.0,0.595
231,99.4,-5.1,48.2,17.7,34.4,32.1,17.3,102.0,45.3,34.6,64.8,33.1,29.6,47.0,33.9,0.633
232,95.6,-17.6,46.6,18.6,27.7,33.8,19.1,114.9,54.5,38.8,64.0,39.3,36.8,43.1,35.8,0.241
233,91.3,-16.8,45.3,21.3,29.6,35.1,16.2,113.1,50.7,35.7,66.1,29.8,33.4,44.1,31.5,0.267
234,98.0,-12.0,48.1,18.7,29.2,29.4,17.8,110.6,54.1,47.0,68.2,39.7,38.3,47.5,32.6,0.393
235,102.4,-12.1,51.2,17.8,28.5,30.0,16.6,108.7,50.6,45.3,64.1,30.0,35.5,51.9,33.4,0.393
236,93.9,-17.8,48.1,18.3,26.1,35.1,16.4,114.3,51.6,31.5,66.3,34.1,37.1,48.3,31.8,0.214
237,102.0,-6.8,49.5,16.9,35.2,33.5,20.3,103.1,47.1,30.3,63.6,30.4,31.9,49.2,33.2,0.625
238,100.3,-11.7,49.7,15.4,27.0,26.1,17.4,108.4,53.6,33.5,71.3,31.4,36.6,45.0,38.9,0.429
239,100.7,-13.0,48.7,18.5,28.3,34.6,18.0,107.9,53.2,39.0,69.7,33.5,34.5,47.2,35.1,0.31
240,101.5,-16.0,51.5,18.6,26.9,30.2,17.7,109.1,52.9,35.8,73.9,34.7,37.0,50.5,35.2,0.323
241,100.7,-8.8,51.8,18.2,26.8,31.1,19.2,104.6,51.3,35.7,69.9,33.7,34.9,51.1,35.1,0.559
242,113.5,-5.1,57.9,15.3,24.1,33.4,14.4,113.1,51.8,27.1,71.3,28.7,34.6,54.7,40.9,0.613
243,103.0,-16.6,51.2,16.8,25.2,32.9,15.7,113.7,54.5,30.8,71.4,33.8,35.9,49.4,36.2,0.267
244,100.0,-16.2,50.1,20.2,33.1,31.9,15.1,114.3,54.6,36.6,67.2,30.9,38.1,48.4,35.7,0.25
245,100.3,-11.8,53.8,18.5,26.3,28.5,20.9,111.2,56.6,36.8,69.2,34.6,37.8,50.4,38.8,0.586
246,100.9,-13.0,51.3,18.9,31.1,28.5,17.5,109.3,53.8,36.2,70.6,30.6,37.3,47.7,41.2,0.467
247,106.3,-8.1,55.0,20.1,28.3,30.9,20.3,106.3,52.0,44.2,75.7,41.2,36.0,55.7,36.0,0.667
248,98.0,-14.6,48.7,19.7,30.5,25.2,18.4,109.3,55.2,36.3,69.5,33.3,38.4,47.7,33.4,0.379
249,100.7,-12.1,51.3,22.2,33.3,31.8,16.7,108.6,52.7,35.0,71.1,34.9,36.6,50.7,34.7,0.5
250,99.3,-16.3,49.9,14.9,21.1,33.0,15.1,114.2,52.9,32.2,73.9,32.6,35.6,49.9,33.4,0.379
251,102.1,-10.5,52.4,17.9,30.2,30.2,14.5,111.5,50.7,29.9,69.6,31.9,33.2,52.8,34.6,0.586
252,105.8,-6.4,55.3,19.5,31.3,26.7,18.9,103.2,49.9,35.1,72.2,33.4,34.0,54.9,37.3,0.719
253,93.6,-13.1,49.0,19.2,25.9,29.7,17.8,107.9,51.9,28.4,69.7,30.0,33.0,48.8,33.0,0.517
254,98.3,-14.5,49.4,19.2,29.6,33.6,18.8,111.9,54.2,32.9,69.5,35.0,32.8,47.5,36.9,0.357
255,99.1,-11.5,49.8,18.5,30.0,28.6,20.3,105.0,53.0,33.7,68.4,32.9,36.9,48.1,35.3,0.5
256,107.1,-10.9,53.6,19.3,25.0,35.0,13.7,117.9,54.0,23.5,75.1,27.7,35.4,51.5,37.5,0.467
257,97.8,-16.1,48.9,14.9,23.2,27.5,18.5,111.3,54.6,37.0,71.0,25.0,37.4,48.7,32.9,0.429
258,105.1,-19.5,50.1,16.1,27.0,30.8,15.0,123.0,59.5,36.1,70.1,21.6,43.1,49.3,34.1,0.25
259,99.9,-11.1,52.6,21.2,25.6,30.8,19.2,104.8,52.1,27.4,69.8,31.9,36.8,50.7,36.9,0.467
260,97.0,-14.3,49.6,19.9,28.3,27.4,18.2,106.3,52.1,28.8,72.5,30.5,37.0,51.0,31.2,0.4
261,91.2,-18.6,40.9,19.0,29.2,30.8,17.1,108.9,53.7,27.7,69.6,30.1,35.9,39.1,31.4,0.167
262,110.2,-0.5,54.8,17.8,26.0,23.8,19.6,98.1,48.4,27.9,74.4,36.3,32.1,53.8,37.5,0.829
263,99.7,-6.2,50.7,17.1,21.9,27.1,17.9,103.6,49.0,29.7,68.2,38.4,32.8,49.8,34.8,0.647
264,94.1,-14.7,44.5,19.3,27.3,25.1,17.2,104.8,52.6,38.0,69.9,30.8,35.1,44.4,29.7,0.345
265,102.5,-7.9,52.1,21.8,29.4,32.7,16.9,103.8,48.1,30.6,73.4,25.3,33.2,53.2,33.9,0.516
266,96.0,-17.7,45.5,17.5,27.9,32.0,18.0,112.6,54.5,33.0,70.7,25.0,36.6,45.0,31.0,0.241
267,107.1,-0.6,47.6,15.2,30.2,28.0,19.7,94.4,48.0,30.4,65.6,31.2,32.9,44.4,35.5,0.576
268,110.9,-2.4,49.4,15.6,25.5,31.2,19.4,97.1,50.9,26.7,60.2,26.6,34.0,47.0,35.3,0.484
269,111.2,-2.4,52.1,17.7,30.0,33.4,24.2,97.6,50.8,34.5,68.1,32.9,36.8,50.1,37.2,0.531
270,98.5,-5.3,46.2,19.4,26.7,30.3,20.6,93.2,46.8,38.5,63.7,36.5,33.4,48.0,28.4,0.419
271,105.7,-4.2,50.4,18.1,27.6,30.9,15.5,100.8,48.4,32.8,60.6,28.6,37.7,48.3,35.9,0.469
272,103.9,-3.6,48.0,18.2,29.7,31.0,17.8,93.9,45.3,41.5,65.9,34.7,32.6,46.8,33.4,0.529
273,96.4,-8.7,43.6,20.1,30.5,31.4,18.1,98.0,49.8,32.0,65.4,32.6,33.7,43.3,29.5,0.312
274,105.5,-7.2,50.2,14.9,21.5,28.1,19.0,102.0,53.6,26.5,69.0,30.5,38.6,47.5,36.3,0.441
275,99.6,-12.8,45.9,16.5,26.5,29.2,17.8,102.9,51.7,34.2,69.4,37.1,38.2,45.6,31.0,0.258
276,109.0,-5.5,50.3,17.4,31.8,28.1,19.7,100.7,50.1,39.7,68.2,32.6,36.7,49.4,34.7,0.471
277,109.8,-2.0,52.5,15.8,30.5,28.3,16.4,99.2,46.5,35.0,64.5,28.4,34.5,51.6,35.8,0.625
278,105.6,-1.1,49.4,18.8,30.2,29.1,17.1,96.7,46.6,30.4,68.5,36.0,33.4,49.0,33.4,0.6
279,101.3,-4.8,46.6,16.9,28.7,29.4,17.6,99.7,48.8,42.5,67.0,34.5,36.6,45.9,31.7,0.5
280,97.5,-14.0,45.8,18.9,25.3,35.9,16.1,106.7,52.0,29.7,71.4,34.5,37.4,44.9,32.2,0.194
281,105.1,-1.5,50.6,18.3,28.6,26.3,18.5,95.3,49.9,30.1,68.1,32.5,33.7,48.5,36.1,0.588
282,115.4,-1.1,55.2,21.4,36.4,28.0,15.7,99.9,48.7,36.8,69.7,34.1,33.7,54.1,38.0,0.529
283,112.6,-1.8,52.5,18.6,31.8,32.3,19.1,101.0,51.0,27.5,72.8,34.9,35.8,49.9,37.9,0.559
284,104.6,-5.4,46.0,18.6,33.7,29.9,19.3,98.4,52.0,33.3,69.5,30.0,40.7,45.3,31.8,0.4
285,111.2,-3.1,52.2,19.2,29.7,28.8,17.5,99.4,48.9,29.4,69.4,38.1,35.6,51.6,35.6,0.531
286,103.4,-4.9,47.2,17.9,26.6,30.6,20.3,96.8,49.2,31.2,72.1,32.8,36.3,45.4,33.9,0.455
287,100.8,-5.7,44.7,19.7,37.5,30.1,18.9,98.2,47.5,31.2,67.9,31.2,32.7,44.5,30.2,0.469
288,110.7,-6.5,49.8,18.8,34.0,31.3,23.2,101.7,53.3,47.9,71.2,33.1,34.5,49.8,33.2,0.452
289,108.8,-2.9,51.1,18.2,31.8,29.5,19.7,98.0,50.8,32.2,67.8,36.4,36.7,52.5,32.2,0.516
290,116.1,-5.7,54.3,18.7,34.1,28.0,15.5,106.9,53.1,28.1,71.4,35.4,37.6,53.3,37.5,0.424
291,113.9,-0.6,54.3,20.4,31.4,28.2,16.3,97.8,47.5,24.0,67.5,37.9,33.8,53.9,36.8,0.613
292,108.3,-5.0,48.7,15.5,30.0,29.5,16.0,101.8,50.5,27.1,71.2,35.1,37.5,47.1,34.6,0.469
293,110.4,1.9,49.1,16.0,30.1,34.0,18.3,96.1,47.0,26.5,68.7,37.6,32.2,47.6,34.6,0.667
294,109.0,-4.2,49.5,17.8,29.4,27.7,19.0,99.0,51.0,37.0,65.5,29.1,36.2,47.1,35.4,0.484
295,115.0,-0.5,52.6,17.3,31.7,28.2,19.5,93.6,48.3,32.1,68.7,31.5,34.2,49.8,38.7,0.667
296,98.1,-6.8,43.6,17.2,33.3,29.1,20.5,95.0,48.0,30.8,67.2,30.5,32.5,43.4,29.6,0.455
297,108.7,-3.8,50.9,16.8,28.4,27.7,18.4,98.3,51.2,30.2,63.9,32.7,35.0,51.2,33.5,0.455
298,109.7,-5.5,49.6,18.4,29.1,31.9,21.8,99.1,52.2,42.4,71.9,29.5,33.0,48.2,34.5,0.364
299,107.5,0.0,51.0,17.9,28.1,28.1,18.1,95.2,48.2,29.2,68.5,34.6,33.1,53.1,31.2,0.543
300,112.5,0.0,49.2,14.3,28.5,32.1,19.3,98.1,48.1,30.0,68.0,33.0,33.8,48.6,33.4,0.543
301,101.2,-5.7,46.6,16.1,24.2,26.3,17.9,92.8,46.7,34.0,67.3,30.2,29.3,46.4,31.3,0.406
302,109.9,-2.7,47.5,18.1,31.9,26.3,19.6,92.8,49.9,34.1,68.9,32.3,35.4,47.2,32.0,0.438
303,104.9,-3.5,47.0,19.1,33.4,27.0,17.4,96.1,49.2,32.4,69.0,31.7,35.3,47.2,31.2,0.452
304,104.6,-2.6,47.8,20.9,34.0,31.4,20.2,96.2,49.7,41.0,62.7,46.0,33.5,46.9,33.5,0.469
305,107.6,-2.6,47.9,18.4,37.5,33.4,20.0,94.2,44.1,48.0,64.1,46.5,33.5,47.5,32.7,0.545
306,101.4,-6.2,45.7,21.8,34.6,32.6,20.1,98.4,49.2,36.5,62.4,46.1,33.9,44.5,32.3,0.406
307,108.5,-1.3,47.6,20.3,37.0,31.0,20.8,93.8,49.0,40.4,67.6,42.5,31.0,48.7,30.0,0.515
308,105.7,-6.7,48.3,19.1,28.8,32.3,17.5,97.0,47.1,40.9,65.1,38.3,34.2,47.8,32.8,0.312
309,100.1,-6.7,45.7,20.7,29.3,31.5,21.1,97.0,50.9,41.4,70.3,45.6,34.8,43.7,33.5,0.364
310,107.0,-4.5,47.4,19.0,30.8,29.8,18.5,94.5,50.0,33.5,71.4,36.7,36.5,45.7,34.3,0.355
311,114.0,0.2,52.7,18.8,34.1,29.3,18.7,97.1,50.4,30.9,68.1,32.2,36.3,52.2,35.7,0.632
312,103.5,-5.7,48.8,19.6,28.4,31.2,18.3,93.6,48.1,30.0,69.0,34.5,32.5,51.3,29.2,0.333
313,111.3,-1.1,52.9,16.5,30.0,25.7,20.3,96.7,50.8,35.6,65.2,35.6,35.5,51.9,36.7,0.562
314,110.5,0.1,51.8,19.8,35.5,29.7,17.2,95.5,47.7,30.2,67.6,32.2,33.4,51.3,35.4,0.576
315,110.2,-4.3,49.9,17.0,29.5,30.6,16.4,101.3,51.0,26.5,70.1,29.8,33.9,47.9,35.8,0.419
316,112.7,0.1,49.8,18.1,34.2,31.1,20.3,96.8,50.0,35.6,70.0,32.2,36.7,48.3,34.8,0.583
317,109.1,-4.1,50.1,18.0,26.4,29.4,17.6,100.6,50.3,31.5,67.5,30.6,35.4,46.0,37.2,0.375
318,109.8,1.1,52.1,19.2,31.2,28.7,18.6,94.5,48.4,27.7,70.1,31.7,30.4,52.3,34.6,0.622
319,113.3,-0.5,50.9,16.2,28.1,29.5,18.9,93.7,48.7,29.7,66.1,29.7,35.4,49.8,34.8,0.568
320,108.8,-3.7,47.5,21.3,36.9,28.7,18.5,100.7,52.4,38.0,71.9,38.9,36.1,47.6,31.6,0.417
321,109.6,-5.8,49.4,18.4,31.3,28.1,17.1,99.8,50.5,33.4,63.1,36.3,38.0,47.6,34.6,0.424
322,107.5,-7.4,50.7,19.8,27.4,35.5,18.8,103.8,50.8,48.7,67.7,36.5,31.2,49.2,35.2,0.375
323,104.0,-4.7,49.8,19.3,29.0,36.4,21.0,95.6,49.2,30.3,64.3,35.8,36.0,48.8,34.4,0.406
324,107.7,-2.3,48.2,18.7,34.7,33.2,18.0,98.6,47.7,38.0,66.2,38.1,30.0,46.0,35.0,0.516
325,112.8,-1.8,53.8,16.1,27.3,26.1,17.5,96.3,49.0,33.5,71.3,37.5,34.6,54.5,35.2,0.571
326,103.9,-9.3,49.4,21.5,30.7,29.9,17.8,104.1,51.4,44.8,68.1,36.5,36.4,48.6,34.3,0.29
327,111.3,-4.2,51.2,19.1,28.3,28.4,16.3,98.0,46.6,49.3,68.9,37.9,34.9,51.4,33.9,0.455
328,108.9,-1.0,52.0,20.0,28.1,30.7,19.0,98.5,48.7,28.0,71.3,40.5,34.3,52.4,33.9,0.606
329,96.3,-11.2,45.4,20.9,27.5,30.9,20.1,100.6,51.1,43.3,72.9,38.0,36.6,44.1,32.0,0.226
330,102.9,-10.8,48.1,20.4,29.9,30.0,20.0,103.1,53.8,40.2,69.1,35.6,36.1,47.7,32.6,0.281
331,107.5,-4.6,52.0,20.1,29.0,30.5,17.3,96.4,47.4,38.8,70.3,42.6,32.4,51.8,34.9,0.438
332,108.5,-5.1,50.3,17.7,27.4,32.8,20.5,102.2,52.4,39.3,74.5,36.2,37.4,47.5,36.4,0.424
333,103.8,-6.7,47.9,19.4,32.9,28.1,20.2,96.0,52.0,32.3,71.0,29.4,37.1,48.5,31.0,0.355
334,111.5,-3.5,51.8,20.7,31.3,26.0,17.0,100.4,50.8,28.3,71.4,38.3,34.8,50.1,36.6,0.5
335,120.1,1.0,56.8,17.3,27.6,29.6,18.1,103.8,53.8,38.9,70.4,28.8,35.9,52.2,41.7,0.6
336,106.0,-3.0,49.2,16.4,23.6,32.0,22.2,95.1,50.3,34.4,70.5,30.4,37.4,48.8,33.3,0.5
337,110.5,-4.4,52.1,16.1,25.7,27.6,18.9,100.9,52.7,36.3,67.2,25.2,35.7,51.4,35.3,0.485
338,110.9,-2.3,56.2,18.6,24.7,26.8,19.1,97.1,52.8,27.9,70.1,29.0,35.0,55.7,37.9,0.588
339,111.7,-5.2,52.7,18.8,32.7,25.6,17.7,106.3,53.2,30.9,71.0,36.1,37.3,53.3,34.3,0.528
340,107.7,-2.5,51.0,17.9,29.1,26.2,16.3,101.3,50.2,30.3,73.6,38.2,34.0,49.6,35.6,0.576
341,104.3,-3.4,48.0,18.7,31.8,28.3,20.2,95.0,49.7,32.8,69.2,39.1,34.1,47.5,32.6,0.529
342,110.4,-2.9,52.8,19.6,32.2,27.2,16.2,99.1,50.7,24.9,66.6,32.6,35.6,54.7,33.1,0.543
343,104.7,-13.0,53.4,17.5,30.7,27.0,15.4,110.8,53.6,41.5,67.9,38.6,36.3,49.2,41.0,0.393
344,96.2,-19.2,48.1,18.7,29.9,32.2,18.7,109.9,52.0,34.8,63.9,37.0,37.0,46.6,34.9,0.179
345,104.5,-7.1,53.7,18.0,27.6,28.7,19.9,104.2,51.3,43.6,62.5,33.3,36.1,52.9,36.6,0.581
346,94.7,-17.9,46.9,20.6,29.1,28.2,17.0,107.8,53.0,44.8,66.2,28.7,39.4,42.4,35.6,0.207
347,96.1,-16.2,48.4,17.9,24.7,29.0,18.1,109.0,53.2,42.3,68.0,38.5,38.6,47.8,33.1,0.214
348,100.1,-8.6,46.1,17.7,35.3,26.8,16.7,101.7,48.6,38.4,65.2,36.4,31.7,42.9,34.8,0.595
349,107.5,-10.8,53.0,16.2,33.6,34.3,20.0,115.6,55.7,40.4,63.5,35.1,40.2,51.4,37.5,0.464
350,100.9,-9.9,48.7,16.4,27.6,32.1,17.5,107.9,52.7,31.4,66.2,37.2,38.5,45.5,37.3,0.481
351,105.9,-6.8,53.9,16.6,27.2,33.3,19.6,110.9,53.8,32.3,62.7,35.5,34.8,50.9,40.8,0.613
352,96.8,-14.8,52.3,20.1,22.6,29.3,15.7,109.4,51.5,50.6,68.0,38.7,37.2,48.4,39.7,0.321
353,98.1,-11.9,48.0,20.5,28.8,30.2,16.6,105.2,50.8,31.5,63.2,46.0,35.9,45.0,34.9,0.393
354,111.6,-10.7,56.4,16.1,26.7,29.2,15.9,112.9,54.0,37.9,69.4,35.9,37.4,55.4,38.4,0.5
355,98.3,-7.6,48.7,22.7,34.4,25.3,18.9,102.8,49.5,41.7,66.7,44.6,34.3,46.1,36.3,0.594
356,98.4,-10.9,50.1,18.3,24.7,28.4,17.4,107.8,51.7,35.4,71.0,38.5,34.0,48.0,35.7,0.483
357,105.5,-5.7,53.4,18.3,28.4,24.9,18.7,104.2,49.5,45.3,66.1,36.8,33.0,51.8,37.3,0.6
358,106.4,-12.3,50.8,17.3,33.0,27.5,16.9,111.6,53.9,46.3,69.3,30.7,36.5,47.2,37.2,0.433
359,99.4,-10.5,50.6,18.1,23.8,25.9,19.6,101.4,51.2,38.6,72.4,39.3,34.4,48.7,36.7,0.467
360,92.6,-18.8,45.2,18.1,22.3,29.6,17.5,112.9,56.2,34.3,71.2,36.1,39.9,42.3,33.4,0.107
361,101.0,-16.0,50.7,19.9,29.2,29.8,17.7,117.3,55.9,48.4,69.6,43.4,38.8,48.8,36.4,0.276
362,102.0,-13.9,51.2,17.4,28.7,30.7,19.1,109.5,53.3,32.8,72.8,33.9,38.3,52.7,31.5,0.379
363,96.8,-12.9,49.3,16.7,26.3,31.2,17.6,108.1,50.1,37.9,69.3,34.9,32.5,49.2,33.1,0.414
364,97.3,-18.6,49.3,18.8,23.9,31.2,17.4,117.8,57.7,45.0,68.8,35.4,42.2,46.5,36.4,0.143
365,108.6,-5.8,54.2,17.1,27.3,27.8,14.5,110.0,51.2,36.9,67.8,34.8,37.7,53.7,36.8,0.688
366,101.3,-9.3,49.9,18.7,30.3,25.9,17.7,105.3,49.0,43.0,67.6,39.9,34.7,47.0,36.4,0.613
367,97.6,-20.1,50.2,19.3,22.0,32.4,18.2,114.3,56.5,34.2,70.3,38.1,39.9,48.2,35.6,0.2
368,104.9,-10.8,51.2,15.6,28.0,26.8,18.2,107.3,52.0,44.4,68.2,33.0,34.5,49.9,35.7,0.5
369,101.8,-12.2,51.2,16.6,27.2,27.7,18.4,108.2,52.3,50.6,70.9,36.3,37.2,47.7,37.2,0.533
370,94.4,-19.1,46.7,20.4,31.3,26.9,16.7,109.4,52.9,32.8,70.9,33.2,33.9,46.1,31.7,0.29
371,97.2,-12.6,51.0,20.3,27.4,25.4,18.2,105.4,52.2,34.5,70.1,34.4,35.0,50.6,34.3,0.407
372,102.9,-12.0,52.5,16.1,25.7,31.3,22.2,110.8,56.0,36.8,73.6,38.1,37.2,53.9,33.4,0.536
373,100.1,-13.8,49.8,16.8,27.4,29.3,15.8,111.4,52.3,33.1,67.0,37.3,38.5,51.1,31.0,0.448
374,100.5,-22.9,47.7,18.4,29.4,29.4,16.7,118.5,56.6,51.3,72.7,40.3,40.2,43.0,36.3,0.194
375,107.1,-8.7,56.0,16.9,21.4,30.3,16.5,109.0,50.6,29.5,68.0,42.9,35.2,53.0,40.3,0.625
376,107.4,-7.1,54.0,16.8,21.6,25.0,16.9,103.3,51.0,35.4,67.9,28.0,35.8,52.0,37.9,0.606
377,107.9,-4.5,54.7,19.4,31.1,24.2,16.1,106.6,50.1,30.2,66.8,30.4,35.2,50.3,41.1,0.759
378,104.2,-11.3,55.0,18.5,19.8,28.1,16.7,108.1,52.5,31.0,69.2,34.5,34.3,52.4,39.4,0.5
379,101.9,-13.8,47.8,17.1,28.7,27.7,18.4,110.3,54.9,36.4,70.8,39.0,35.5,46.1,33.8,0.433
380,102.0,-12.6,51.8,17.4,19.8,29.5,19.7,109.0,56.4,34.1,72.9,35.5,38.0,51.4,35.1,0.4
381,92.2,-19.2,44.9,22.0,27.0,29.5,19.0,108.9,55.3,37.0,70.2,42.6,39.4,44.5,30.5,0.167
382,106.7,-6.2,53.7,16.7,25.6,24.4,17.3,100.2,48.8,36.7,73.1,33.7,32.8,54.0,35.5,0.743
383,106.8,-6.8,49.2,16.5,34.7,30.5,22.0,107.0,55.0,43.3,75.7,33.3,38.0,48.9,33.2,0.645
384,98.6,-18.6,49.0,17.9,24.1,29.5,17.5,110.5,52.7,33.4,66.9,27.8,37.2,47.7,34.6,0.233
385,100.7,-12.3,50.4,17.4,22.6,25.9,16.6,108.1,54.6,41.6,72.8,35.9,38.2,48.2,36.1,0.433
386,105.4,-6.1,56.0,17.5,19.3,26.8,15.9,106.1,50.1,31.8,68.5,35.1,34.7,52.5,41.0,0.714
387,100.1,-11.9,50.3,17.1,24.6,23.6,16.6,106.4,52.5,34.8,69.0,27.0,37.4,48.9,34.8,0.485
388,94.5,-23.4,50.3,20.0,24.2,32.0,13.3,118.0,53.7,33.1,66.5,28.2,34.3,46.5,37.6,0.172
389,102.7,-14.3,52.0,17.6,25.8,29.8,15.0,116.6,56.1,30.6,68.3,28.8,39.6,50.4,36.2,0.393
390,105.6,-12.3,53.4,17.1,26.3,26.6,17.2,115.7,57.1,28.3,71.3,34.9,37.8,51.1,37.6,0.484
391,97.4,-12.8,51.3,17.9,21.0,25.4,17.3,104.6,52.5,30.0,71.1,27.2,35.3,49.6,36.0,0.462
392,99.4,-16.7,50.3,17.0,25.8,26.5,16.6,112.0,55.0,29.7,69.9,33.8,35.8,49.2,34.6,0.323
393,102.3,-6.7,53.0,18.4,27.7,25.6,18.6,103.0,51.4,28.4,67.9,34.8,37.1,53.6,34.9,0.7
394,101.1,-12.0,46.9,19.4,38.7,28.5,18.8,111.2,53.7,43.3,70.5,37.3,34.8,48.3,29.8,0.552
395,96.4,-12.6,48.7,19.1,28.2,27.1,21.4,105.7,52.6,36.8,69.0,33.5,37.0,48.3,33.1,0.536
396,96.0,-12.0,50.2,18.9,23.2,24.7,16.9,105.0,50.4,38.0,72.2,39.4,36.1,50.0,33.7,0.531
397,99.9,-10.7,53.2,16.0,19.2,26.9,15.8,105.3,49.0,30.9,72.5,37.1,31.7,53.4,35.2,0.581
398,96.0,-17.5,49.8,20.1,27.5,30.8,19.0,107.8,52.5,42.4,61.8,35.9,34.7,46.5,36.0,0.241
399,103.9,-6.2,48.5,17.2,33.4,28.5,18.9,107.4,52.4,32.4,65.7,34.9,36.7,46.7,33.7,0.571
400,105.2,-7.7,51.0,17.4,29.8,31.8,17.1,109.8,53.4,29.1,68.0,37.7,37.8,50.4,34.6,0.516
401,104.5,-3.9,51.9,17.5,30.6,31.5,19.8,104.9,51.3,31.5,62.8,34.1,35.8,49.3,38.6,0.667
402,89.8,-20.5,46.0,24.5,30.6,32.5,18.1,109.4,50.2,41.8,66.2,40.2,35.6,45.8,31.0,0.143
403,95.5,-18.1,49.0,20.7,26.9,35.2,20.8,108.7,52.6,45.0,67.0,30.0,37.5,44.9,36.9,0.281
404,94.8,-17.1,48.4,20.9,27.3,33.6,15.9,111.4,54.0,28.7,62.4,33.3,38.9,48.8,31.7,0.214
405,102.7,-6.3,50.0,18.1,34.5,32.7,18.8,104.3,48.4,36.3,65.3,35.4,33.4,50.5,32.6,0.613
406,100.3,-11.6,49.9,20.8,31.6,32.2,18.3,107.4,49.7,43.3,68.4,35.4,33.9,48.2,35.2,0.429
407,103.1,-8.9,50.8,17.7,29.4,32.3,19.0,103.8,47.0,38.4,66.2,35.9,32.7,49.2,35.5,0.552
408,99.6,-15.1,49.5,16.4,22.0,30.6,18.9,113.1,53.5,39.3,69.2,41.4,37.8,50.7,31.7,0.333
409,97.8,-15.5,50.0,17.9,24.7,26.9,16.1,110.5,54.0,37.7,69.2,27.4,37.4,49.4,33.8,0.222
410,100.7,-7.0,49.5,18.8,30.6,29.0,15.3,101.5,46.3,31.7,67.5,35.7,30.9,49.1,33.4,0.6
411,100.1,-10.3,47.7,18.6,31.6,29.3,18.8,106.6,51.4,39.7,70.1,34.9,34.7,46.0,33.5,0.467
412,109.2,-5.7,51.9,15.9,31.9,31.7,20.6,109.5,52.9,32.3,66.9,35.0,34.7,49.8,38.2,0.621
413,97.9,-14.0,53.1,21.3,21.0,29.5,18.1,110.8,53.0,43.6,63.9,25.5,36.4,52.0,36.1,0.345
414,99.2,-18.6,50.7,20.5,29.6,28.1,17.3,113.9,54.1,36.4,70.0,34.3,38.2,49.8,34.9,0.233
